SaleID,Date,ProductID,StoreID,CustomerID,Quantity,UnitPrice,Discount
1646,2024-09-10,83,13,217,4,110.3,0.06
1647,2023-01-13,18,19,245,1,110.3,0.06
1648,2023-11-13,6,7,336,3,110.3,0.06
1649,2023-08-07,45,9,703,1,110.3,0.06
1650,2022-06-01,97,19,298,4,110.3,0.06
1651,2023-12-21,23,45,832,3,110.3,0.06
1652,2024-12-08,23,40,182,2,110.3,0.06
1653,2024-05-08,26,22,334,2,110.3,0.06
1654,2022-02-19,77,18,511,2,110.3,0.06
1655,2023-10-26,7,23,383,4,110.3,0.06
1656,2023-06-15,79,2,717,3,110.3,0.06
1657,2024-12-19,44,50,873,4,110.3,0.06
1658,2024-05-06,27,50,199,3,110.3,0.06
1659,2022-05-26,26,11,332,2,110.3,0.06
1660,2024-07-03,97,31,165,2,110.3,0.06
1661,2024-09-19,79,33,242,1,110.3,0.06
1662,2022-08-30,36,14,900,4,110.3,0.06
1663,2023-08-04,55,16,642,4,110.3,0.06
1664,2023-11-18,64,11,227,1,110.3,0.06
1665,2023-04-28,91,33,634,2,110.3,0.06
1666,2023-11-04,57,7,556,2,110.3,0.06
1667,2023-09-23,69,31,451,4,110.3,0.06
1668,2023-10-23,61,48,196,3,110.3,0.06
1669,2023-10-24,2,46,870,2,110.3,0.06
1670,2024-03-15,55,47,204,1,110.3,0.06
1671,2023-02-23,97,14,979,1,110.3,0.06
1672,2024-09-14,80,28,458,1,110.3,0.06
1673,2023-10-12,87,43,830,4,110.3,0.06
1674,2024-08-26,38,16,257,4,110.3,0.06
1675,2023-08-13,80,19,529,4,110.3,0.06
1676,2023-05-24,78,17,272,4,110.3,0.06
1677,2023-03-17,29,26,9,1,110.3,0.06
1678,2024-07-09,26,6,761,1,110.3,0.06
1679,2024-02-09,35,43,949,4,110.3,0.06
1680,2022-09-20,79,49,201,4,110.3,0.06
1681,2023-09-29,67,9,59,1,110.3,0.06
1682,2023-04-04,87,50,887,4,110.3,0.06
1683,2024-09-25,29,17,393,4,110.3,0.06
1684,2023-12-01,34,31,652,4,110.3,0.06
1685,2022-10-29,97,12,119,4,110.3,0.06
1686,2023-07-08,41,23,553,2,110.3,0.06
1687,2022-10-15,41,5,399,4,110.3,0.06
1688,2023-09-13,23,43,834,1,110.3,0.06
1689,2024-10-02,71,36,331,1,110.3,0.06
1690,2022-02-05,3,36,267,1,110.3,0.06
1691,2024-01-14,58,3,520,1,110.3,0.06
1692,2022-12-19,32,24,695,4,110.3,0.06
1693,2022-03-14,31,17,480,2,110.3,0.06
1694,2023-10-10,82,39,134,3,110.3,0.06
1695,2024-12-29,43,26,693,3,110.3,0.06
1696,2023-03-01,7,4,916,3,110.3,0.06
1697,2024-09-25,1,45,935,3,110.3,0.06
1698,2023-12-09,61,12,355,1,110.3,0.06
1699,2023-07-15,14,1,584,4,110.3,0.06
1700,2024-04-07,52,21,498,4,110.3,0.06
1701,2024-08-13,96,19,625,3,110.3,0.06
1702,2023-06-01,6,21,107,3,110.3,0.06
1703,2023-03-04,10,18,290,2,110.3,0.06
1704,2022-06-09,71,43,825,2,110.3,0.06
1705,2022-05-29,90,3,629,2,110.3,0.06
1706,2024-02-15,98,49,632,1,110.3,0.06
1707,2022-03-08,30,44,147,4,110.3,0.06
1708,2024-10-10,100,32,327,1,110.3,0.06
1709,2023-01-16,21,10,415,1,110.3,0.06
1710,2022-02-27,60,40,210,4,110.3,0.06
1711,2022-12-08,81,15,296,2,110.3,0.06
1712,2023-12-28,97,5,398,4,110.3,0.06
1713,2024-02-09,74,4,103,3,110.3,0.06
1714,2023-09-06,63,28,636,2,110.3,0.06
1715,2022-12-20,42,4,757,4,110.3,0.06
1716,2022-04-26,51,15,508,1,110.3,0.06
1717,2023-10-24,64,17,891,4,110.3,0.06
1718,2023-03-29,76,44,868,2,110.3,0.06
1719,2022-10-14,56,3,209,3,110.3,0.06
1720,2024-10-13,80,10,933,1,110.3,0.06
1721,2022-11-07,41,47,428,3,110.3,0.06
1722,2022-07-27,32,42,393,3,110.3,0.06
1723,2023-09-10,15,23,826,1,110.3,0.06
1724,2023-03-22,62,18,916,4,110.3,0.06
1725,2023-11-01,27,1,109,4,110.3,0.06
1726,2023-09-25,28,35,889,3,110.3,0.06
1727,2022-02-24,81,31,348,4,110.3,0.06
1728,2024-06-30,64,44,50,2,110.3,0.06
1729,2024-11-01,59,1,916,3,110.3,0.06
1730,2023-10-19,58,3,105,3,110.3,0.06
1731,2024-09-06,2,3,420,3,110.3,0.06
1732,2023-05-30,36,37,373,2,110.3,0.06
1733,2022-08-25,71,19,27,3,110.3,0.06
1734,2022-12-14,13,29,968,4,110.3,0.06
1735,2023-09-19,15,25,800,4,110.3,0.06
1736,2023-09-22,89,33,769,4,110.3,0.06
1737,2022-12-30,87,36,273,4,110.3,0.06
1738,2022-11-17,60,29,649,3,110.3,0.06
1739,2022-10-13,22,26,340,2,110.3,0.06
1740,2022-05-29,63,4,301,1,110.3,0.06
1741,2023-02-10,90,49,480,4,110.3,0.06
1742,2024-09-04,97,14,834,1,110.3,0.06
1743,2023-04-01,75,50,544,1,110.3,0.06
1744,2024-03-10,74,27,557,3,110.3,0.06
1745,2024-10-09,25,33,265,4,110.3,0.06
1746,2024-02-23,48,22,542,4,110.3,0.06
1747,2023-04-05,43,48,596,4,110.3,0.06
1748,2024-01-08,38,3,166,1,110.3,0.06
1749,2023-05-24,41,23,316,4,110.3,0.06
1750,2023-04-26,45,21,1,4,110.3,0.06
1751,2022-04-24,88,41,761,2,110.3,0.06
1752,2024-01-19,40,23,261,3,110.3,0.06
1753,2022-12-27,97,4,63,4,110.3,0.06
1754,2022-12-07,17,21,483,4,110.3,0.06
1755,2024-02-09,88,37,676,3,110.3,0.06
1756,2024-01-31,57,43,321,3,110.3,0.06
1757,2024-08-26,2,31,846,1,110.3,0.06
1758,2023-03-25,96,21,201,1,110.3,0.06
1759,2024-04-14,62,26,222,1,110.3,0.06
1760,2022-11-07,88,41,152,3,110.3,0.06
1761,2022-09-19,9,35,644,2,110.3,0.06
1762,2023-02-10,68,38,626,4,110.3,0.06
1763,2022-05-23,81,24,462,3,110.3,0.06
1764,2022-12-08,17,11,217,2,110.3,0.06
1765,2022-09-01,50,41,196,3,110.3,0.06
1766,2023-05-05,94,29,793,2,110.3,0.06
1767,2022-01-12,40,47,202,3,110.3,0.06
1768,2023-07-15,58,3,995,3,110.3,0.06
1769,2022-02-11,75,1,647,2,110.3,0.06
1770,2023-11-09,85,19,234,2,110.3,0.06
1771,2023-08-17,21,46,141,2,110.3,0.06
1772,2022-05-14,18,49,708,2,110.3,0.06
1773,2024-12-26,55,22,498,2,110.3,0.06
1774,2024-10-27,29,14,555,2,110.3,0.06
1775,2024-08-05,24,49,57,2,110.3,0.06
1776,2022-03-14,74,14,932,2,110.3,0.06
1777,2023-02-03,17,44,504,3,110.3,0.06
1778,2023-08-01,18,16,142,2,110.3,0.06
1779,2024-05-08,42,33,722,2,110.3,0.06
1780,2022-05-10,84,13,584,3,110.3,0.06
1781,2024-07-19,45,38,736,3,110.3,0.06
1782,2022-09-23,82,49,539,1,110.3,0.06
1783,2024-03-03,17,12,640,1,110.3,0.06
1784,2022-09-10,73,38,106,2,110.3,0.06
1785,2024-04-01,14,39,165,2,110.3,0.06
1786,2022-06-13,49,33,215,1,110.3,0.06
1787,2022-04-05,29,33,71,1,110.3,0.06
1788,2024-04-12,95,29,716,4,110.3,0.06
1789,2022-12-02,4,5,665,4,110.3,0.06
1790,2024-04-01,82,6,579,2,110.3,0.06
1791,2022-08-26,20,31,90,4,110.3,0.06
1792,2023-01-16,47,16,772,1,110.3,0.06
1793,2024-06-17,9,31,874,2,110.3,0.06
1794,2023-04-28,77,25,228,3,110.3,0.06
1795,2024-06-20,79,48,79,3,110.3,0.06
1796,2024-11-14,27,46,608,1,110.3,0.06
1797,2023-04-27,15,33,349,4,110.3,0.06
1798,2024-07-05,92,13,842,3,110.3,0.06
1799,2024-09-20,19,10,981,4,110.3,0.06
1800,2024-08-21,90,24,894,3,110.3,0.06
1801,2023-06-21,52,10,246,4,110.3,0.06
1802,2024-11-01,26,41,272,3,110.3,0.06
1803,2022-05-08,89,31,403,3,110.3,0.06
1804,2022-04-02,26,13,669,2,110.3,0.06
1805,2023-06-27,26,3,116,2,110.3,0.06
1806,2024-04-25,46,50,435,1,110.3,0.06
1807,2024-09-15,92,34,530,3,110.3,0.06
1808,2023-03-23,49,49,442,4,110.3,0.06
1809,2023-01-25,82,28,172,3,110.3,0.06
1810,2023-11-03,96,19,16,4,110.3,0.06
1811,2022-02-12,53,23,961,4,110.3,0.06
1812,2022-09-11,3,45,752,3,110.3,0.06
1813,2024-12-19,66,32,898,4,110.3,0.06
1814,2023-10-25,97,13,56,1,110.3,0.06
1815,2023-04-12,42,33,591,2,110.3,0.06
1816,2022-10-14,19,34,103,4,110.3,0.06
1817,2024-10-07,17,33,284,3,110.3,0.06
1818,2024-02-17,33,5,705,2,110.3,0.06
1819,2022-12-11,76,3,517,1,110.3,0.06
1820,2023-10-04,49,7,618,4,110.3,0.06
1821,2023-01-17,56,24,278,4,110.3,0.06
1822,2023-11-21,63,22,885,2,110.3,0.06
1823,2024-12-15,3,45,612,4,110.3,0.06
1824,2023-04-02,49,23,750,3,110.3,0.06
1825,2024-09-09,55,30,269,2,110.3,0.06
1826,2022-03-24,26,18,833,2,110.3,0.06
1827,2022-05-29,99,32,400,4,110.3,0.06
1828,2022-07-09,72,7,503,1,110.3,0.06
1829,2024-06-01,52,33,86,1,110.3,0.06
1830,2022-09-20,100,5,320,1,110.3,0.06
1831,2023-02-04,7,49,32,1,110.3,0.06
1832,2024-02-03,46,28,336,2,110.3,0.06
1833,2023-09-01,46,8,51,2,110.3,0.06
1834,2024-02-24,100,15,79,4,110.3,0.06
1835,2022-04-11,16,4,698,1,110.3,0.06
1836,2024-03-30,24,34,174,1,110.3,0.06
1837,2024-03-30,61,5,948,4,110.3,0.06
1838,2023-02-24,54,33,618,4,110.3,0.06
1839,2022-05-04,62,5,501,4,110.3,0.06
1840,2023-02-26,1,38,575,3,110.3,0.06
1841,2024-12-22,49,34,76,4,110.3,0.06
1842,2024-02-07,25,26,316,4,110.3,0.06
1843,2023-04-28,10,1,833,3,110.3,0.06
1844,2023-06-03,80,4,373,1,110.3,0.06
1845,2022-06-04,16,39,81,2,110.3,0.06
1846,2022-04-02,58,26,873,1,110.3,0.06
1847,2024-09-08,72,33,640,2,110.3,0.06
1848,2023-03-31,29,33,695,2,110.3,0.06
1849,2023-08-21,92,8,755,4,110.3,0.06
1850,2023-05-25,6,20,697,4,110.3,0.06
1851,2023-01-21,16,16,732,3,110.3,0.06
1852,2023-02-09,20,21,71,1,110.3,0.06
1853,2022-09-03,80,45,969,1,110.3,0.06
1854,2024-01-12,71,26,854,2,110.3,0.06
1855,2023-10-23,78,23,666,4,110.3,0.06
1856,2023-10-12,43,18,757,4,110.3,0.06
1857,2024-06-19,26,31,652,1,110.3,0.06
1858,2022-03-06,90,42,71,3,110.3,0.06
1859,2024-11-02,78,12,46,4,110.3,0.06
1860,2022-08-01,71,1,47,3,110.3,0.06
1861,2022-08-30,33,42,591,1,110.3,0.06
1862,2023-05-08,26,9,422,1,110.3,0.06
1863,2022-12-04,45,3,149,3,110.3,0.06
1864,2022-06-22,84,26,910,4,110.3,0.06
1865,2023-11-03,63,9,130,1,110.3,0.06
1866,2022-06-13,67,42,456,2,110.3,0.06
1867,2023-04-10,52,16,639,1,110.3,0.06
1868,2024-09-21,68,24,877,4,110.3,0.06
1869,2023-05-12,26,50,631,2,110.3,0.06
1870,2023-12-01,75,14,966,1,110.3,0.06
1871,2023-01-30,2,3,997,4,110.3,0.06
1872,2023-12-04,14,34,869,4,110.3,0.06
1873,2022-11-04,30,33,505,1,110.3,0.06
1874,2022-07-02,49,50,929,4,110.3,0.06
1875,2023-09-21,12,24,774,3,110.3,0.06
1876,2023-05-25,90,9,244,2,110.3,0.06
1877,2023-06-30,44,13,474,3,110.3,0.06
1878,2023-09-16,33,2,382,1,110.3,0.06
1879,2023-08-17,13,7,103,3,110.3,0.06
1880,2024-01-14,78,48,489,1,110.3,0.06
1881,2023-07-08,88,21,37,1,110.3,0.06
1882,2022-01-21,98,19,654,4,110.3,0.06
1883,2023-07-08,26,25,549,4,110.3,0.06
1884,2023-02-01,21,47,520,1,110.3,0.06
1885,2023-09-17,28,22,743,2,110.3,0.06
1886,2022-04-15,48,11,333,2,110.3,0.06
1887,2022-07-11,100,33,397,2,110.3,0.06
1888,2022-01-17,40,32,296,3,110.3,0.06
1889,2023-01-28,66,21,107,1,110.3,0.06
1890,2023-03-01,73,39,860,4,110.3,0.06
1891,2022-05-09,87,20,954,3,110.3,0.06
1892,2023-07-26,79,8,530,3,110.3,0.06
1893,2022-01-29,77,42,825,4,110.3,0.06
1894,2024-10-30,23,37,83,1,110.3,0.06
1895,2022-08-30,81,9,934,3,110.3,0.06
1896,2022-08-20,48,25,288,1,110.3,0.06
1897,2024-02-28,2,25,982,1,110.3,0.06
1898,2023-12-16,84,33,706,1,110.3,0.06
1899,2024-01-29,20,2,461,4,110.3,0.06
1900,2024-03-12,59,19,215,1,110.3,0.06
1901,2024-02-15,46,46,281,3,110.3,0.06
1902,2023-12-27,3,20,732,4,110.3,0.06
1903,2022-07-19,55,42,954,4,110.3,0.06
1904,2024-08-02,12,41,459,3,110.3,0.06
1905,2022-03-20,40,42,801,4,110.3,0.06
1906,2024-08-13,66,29,344,3,110.3,0.06
1907,2024-05-05,100,6,194,2,110.3,0.06
1908,2023-04-12,78,17,158,3,110.3,0.06
1909,2023-08-04,16,25,465,4,110.3,0.06
1910,2024-07-28,83,38,104,3,110.3,0.06
1911,2023-03-25,34,4,34,2,110.3,0.06
1912,2022-03-28,44,30,102,1,110.3,0.06
1913,2022-04-11,6,20,639,1,110.3,0.06
1914,2024-10-28,77,3,726,1,110.3,0.06
1915,2024-04-24,64,23,325,4,110.3,0.06
1916,2022-03-28,100,18,944,2,110.3,0.06
1917,2022-02-12,22,26,808,3,110.3,0.06
1918,2023-02-12,18,36,691,3,110.3,0.06
1919,2023-10-26,12,8,592,3,110.3,0.06
1920,2024-11-06,52,17,141,3,110.3,0.06
1921,2022-05-28,94,31,474,4,110.3,0.06
1922,2022-10-04,51,37,31,4,110.3,0.06
1923,2022-08-20,71,45,884,2,110.3,0.06
1924,2023-01-01,96,33,935,3,110.3,0.06
1925,2023-03-12,48,27,63,1,110.3,0.06
1926,2023-02-03,19,45,560,4,110.3,0.06
1927,2023-05-14,6,4,87,2,110.3,0.06
1928,2023-06-24,84,22,304,2,110.3,0.06
1929,2023-07-17,27,26,61,4,110.3,0.06
1930,2023-03-18,53,32,396,1,110.3,0.06
1931,2024-02-12,48,24,334,1,110.3,0.06
1932,2022-12-16,7,46,952,3,110.3,0.06
1933,2023-06-04,59,35,786,4,110.3,0.06
1934,2022-05-18,69,37,411,1,110.3,0.06
1935,2024-09-18,11,32,284,4,110.3,0.06
1936,2023-01-03,15,7,466,2,110.3,0.06
1937,2022-12-26,64,33,80,2,110.3,0.06
1938,2024-07-09,3,31,692,2,110.3,0.06
1939,2022-11-25,69,12,784,4,110.3,0.06
1940,2024-08-19,23,11,77,3,110.3,0.06
1941,2023-04-08,53,24,954,3,110.3,0.06
1942,2024-08-03,37,8,733,1,110.3,0.06
1943,2024-08-20,9,32,905,4,110.3,0.06
1944,2024-04-15,15,38,794,3,110.3,0.06
1945,2022-06-18,3,22,540,4,110.3,0.06
1946,2022-08-05,93,34,361,3,110.3,0.06
1947,2023-01-13,70,19,77,2,110.3,0.06
1948,2022-04-29,17,20,509,2,110.3,0.06
1949,2022-07-09,26,14,164,1,110.3,0.06
1950,2024-02-06,21,33,9,2,110.3,0.06
1951,2023-01-05,72,10,175,3,110.3,0.06
1952,2022-05-29,21,16,462,1,110.3,0.06
1953,2023-10-14,11,4,307,1,110.3,0.06
1954,2024-02-09,38,27,588,2,110.3,0.06
1955,2023-01-09,72,28,245,4,110.3,0.06
1956,2024-02-20,88,43,122,2,110.3,0.06
1957,2022-06-09,35,16,185,2,110.3,0.06
1958,2022-12-17,14,33,32,1,110.3,0.06
1959,2024-06-10,14,48,998,2,110.3,0.06
1960,2023-06-07,10,19,963,3,110.3,0.06
1961,2023-06-06,12,21,762,1,110.3,0.06
1962,2024-02-22,38,22,569,2,110.3,0.06
1963,2022-09-30,34,9,310,4,110.3,0.06
1964,2024-07-24,41,9,372,3,110.3,0.06
1965,2022-07-02,10,9,656,4,110.3,0.06
1966,2023-05-03,17,27,830,3,110.3,0.06
1967,2024-04-25,17,17,596,4,110.3,0.06
1968,2022-05-04,67,44,992,2,110.3,0.06
1969,2024-09-11,62,45,56,3,110.3,0.06
1970,2024-02-29,95,8,791,1,110.3,0.06
1971,2023-02-18,1,16,273,1,110.3,0.06
1972,2023-11-17,12,18,464,4,110.3,0.06
1973,2022-04-23,4,33,678,4,110.3,0.06
1974,2024-06-06,42,1,456,4,110.3,0.06
1975,2022-05-02,13,12,979,3,110.3,0.06
1976,2022-02-08,98,6,670,1,110.3,0.06
1977,2023-05-12,85,41,249,2,110.3,0.06
1978,2024-02-19,86,5,698,3,110.3,0.06
1979,2024-07-31,4,16,994,4,110.3,0.06
1980,2022-05-29,82,18,78,1,110.3,0.06
1981,2024-10-18,69,49,534,4,110.3,0.06
1982,2023-10-23,19,18,108,2,110.3,0.06
1983,2022-10-29,2,1,273,2,110.3,0.06
1984,2022-08-26,12,19,764,1,110.3,0.06
1985,2023-10-09,81,8,15,3,110.3,0.06
1986,2023-10-25,74,3,370,2,110.3,0.06
1987,2022-08-24,98,25,304,2,110.3,0.06
1988,2022-07-22,6,5,672,2,110.3,0.06
1989,2022-09-13,8,40,205,2,110.3,0.06
1990,2023-08-21,51,19,981,4,110.3,0.06
1991,2023-10-24,11,18,113,4,110.3,0.06
1992,2022-08-23,63,50,680,3,110.3,0.06
1993,2023-06-18,57,31,865,1,110.3,0.06
1994,2024-05-09,12,33,253,1,110.3,0.06
1995,2024-02-09,73,47,441,1,110.3,0.06
1996,2023-06-25,2,18,186,2,110.3,0.06
1997,2022-08-01,8,39,859,4,110.3,0.06
1998,2023-04-08,11,16,227,4,110.3,0.06
1999,2023-03-12,53,16,528,3,110.3,0.06
2000,2022-10-10,100,47,668,1,110.3,0.06
2001,2022-03-29,10,38,354,4,110.3,0.06
2002,2024-12-03,85,41,623,3,110.3,0.06
2003,2023-04-06,84,7,1,1,110.3,0.06
2004,2022-10-05,8,14,553,2,110.3,0.06
2005,2023-02-25,36,43,560,4,110.3,0.06
2006,2023-11-27,93,48,927,4,110.3,0.06
2007,2023-05-30,76,25,420,1,110.3,0.06
2008,2023-12-04,14,32,620,2,110.3,0.06
2009,2022-01-19,54,38,161,2,110.3,0.06
2010,2022-01-23,85,22,161,4,110.3,0.06
2011,2023-02-17,86,16,871,1,110.3,0.06
2012,2024-11-19,21,29,128,3,110.3,0.06
2013,2022-04-18,50,16,722,4,110.3,0.06
2014,2022-05-16,94,12,151,2,110.3,0.06
2015,2022-12-28,39,17,444,3,110.3,0.06
2016,2022-05-09,20,37,767,1,110.3,0.06
2017,2023-05-30,88,27,471,2,110.3,0.06
2018,2023-03-25,87,25,463,3,110.3,0.06
2019,2024-05-23,7,13,730,4,110.3,0.06
2020,2023-04-18,9,8,30,2,110.3,0.06
2021,2024-10-30,1,5,473,1,110.3,0.06
2022,2022-10-29,26,12,557,2,110.3,0.06
2023,2022-08-19,38,41,80,4,110.3,0.06
2024,2024-07-11,38,3,39,1,110.3,0.06
2025,2024-12-25,61,35,240,4,110.3,0.06
2026,2024-07-25,44,33,557,3,110.3,0.06
2027,2022-04-22,86,22,590,2,110.3,0.06
2028,2024-11-02,44,50,337,4,110.3,0.06
2029,2023-05-15,74,44,908,3,110.3,0.06
2030,2024-07-20,62,9,861,1,110.3,0.06
2031,2023-08-21,6,41,800,1,110.3,0.06
2032,2022-08-22,17,18,952,3,110.3,0.06
2033,2023-08-25,51,50,280,3,110.3,0.06
2034,2022-11-10,38,29,116,1,110.3,0.06
2035,2023-07-20,24,39,269,4,110.3,0.06
2036,2024-11-01,51,27,916,3,110.3,0.06
2037,2022-07-28,10,36,335,4,110.3,0.06
2038,2024-11-03,72,45,312,1,110.3,0.06
2039,2024-11-09,21,17,53,4,110.3,0.06
2040,2023-08-10,70,34,68,4,110.3,0.06
2041,2024-10-11,85,46,694,3,110.3,0.06
2042,2024-12-29,57,3,34,4,110.3,0.06
2043,2023-11-29,39,5,796,4,110.3,0.06
2044,2022-05-12,88,14,818,4,110.3,0.06
2045,2024-11-09,33,3,386,1,110.3,0.06
2046,2023-06-20,59,23,249,1,110.3,0.06
2047,2024-10-10,18,39,111,2,110.3,0.06
2048,2022-08-15,56,30,94,1,110.3,0.06
2049,2024-04-01,92,50,410,1,110.3,0.06
2050,2024-05-20,57,45,179,2,110.3,0.06
2051,2023-02-09,96,23,47,2,110.3,0.06
2052,2022-07-21,76,27,794,3,110.3,0.06
2053,2022-02-07,48,10,852,3,110.3,0.06
2054,2024-07-30,42,25,874,1,110.3,0.06
2055,2022-07-07,27,13,604,4,110.3,0.06
2056,2024-12-16,74,16,376,3,110.3,0.06
2057,2024-07-29,52,41,724,3,110.3,0.06
2058,2024-11-09,42,34,587,1,110.3,0.06
2059,2022-09-30,32,37,890,4,110.3,0.06
2060,2023-08-06,26,22,202,2,110.3,0.06
2061,2023-05-31,25,17,445,2,110.3,0.06
2062,2023-06-10,75,23,919,1,110.3,0.06
2063,2022-12-02,23,36,933,1,110.3,0.06
2064,2023-11-29,98,49,297,4,110.3,0.06
2065,2024-12-14,57,9,308,1,110.3,0.06
2066,2023-05-15,52,2,723,1,110.3,0.06
2067,2024-06-18,87,32,493,1,110.3,0.06
2068,2024-02-05,93,50,338,4,110.3,0.06
2069,2023-06-20,31,22,945,1,110.3,0.06
2070,2022-06-11,64,43,923,3,110.3,0.06
2071,2023-08-17,71,13,646,4,110.3,0.06
2072,2022-06-08,33,8,842,3,110.3,0.06
2073,2022-03-01,85,1,66,4,110.3,0.06
2074,2024-07-03,2,17,792,3,110.3,0.06
2075,2022-07-30,18,12,422,4,110.3,0.06
2076,2023-02-10,47,4,540,2,110.3,0.06
2077,2023-10-26,33,13,924,1,110.3,0.06
2078,2023-06-26,98,31,629,1,110.3,0.06
2079,2024-09-24,84,41,493,4,110.3,0.06
2080,2024-07-15,35,7,882,3,110.3,0.06
2081,2024-05-17,51,23,999,2,110.3,0.06
2082,2022-01-19,18,24,962,3,110.3,0.06
2083,2023-03-08,88,5,317,1,110.3,0.06
2084,2024-01-10,72,5,942,1,110.3,0.06
2085,2022-07-02,30,17,837,3,110.3,0.06
2086,2022-04-23,44,30,626,4,110.3,0.06
2087,2023-04-26,53,9,75,4,110.3,0.06
2088,2024-04-10,10,6,714,3,110.3,0.06
2089,2024-02-02,87,25,939,1,110.3,0.06
2090,2023-04-21,52,19,59,3,110.3,0.06
2091,2024-02-02,49,16,386,1,110.3,0.06
2092,2024-08-28,11,21,15,3,110.3,0.06
2093,2024-10-16,66,2,231,4,110.3,0.06
2094,2022-06-10,58,10,617,2,110.3,0.06
2095,2023-02-05,90,16,677,1,110.3,0.06
2096,2022-07-17,36,37,199,2,110.3,0.06
2097,2023-10-22,33,15,916,4,110.3,0.06
2098,2024-12-06,47,13,354,3,110.3,0.06
2099,2023-02-03,13,13,35,4,110.3,0.06
2100,2022-03-19,40,32,162,2,110.3,0.06
2101,2022-05-04,89,45,757,4,110.3,0.06
2102,2022-03-16,68,47,982,4,110.3,0.06
2103,2022-05-17,42,46,799,3,110.3,0.06
2104,2023-08-25,19,8,895,2,110.3,0.06
2105,2024-04-16,82,43,471,2,110.3,0.06
2106,2023-05-15,94,18,531,2,110.3,0.06
2107,2022-05-18,19,36,964,1,110.3,0.06
2108,2022-02-19,58,26,792,4,110.3,0.06
2109,2024-08-30,23,10,852,2,110.3,0.06
2110,2022-09-11,54,31,423,4,110.3,0.06
2111,2023-12-11,80,33,348,3,110.3,0.06
2112,2023-07-17,65,29,694,3,110.3,0.06
2113,2024-01-27,12,5,935,1,110.3,0.06
2114,2023-07-01,24,13,913,1,110.3,0.06
2115,2024-07-10,34,1,147,3,110.3,0.06
2116,2023-08-04,53,23,374,2,110.3,0.06
2117,2022-02-18,8,40,688,3,110.3,0.06
2118,2024-07-05,18,3,675,4,110.3,0.06
2119,2023-12-05,57,3,416,1,110.3,0.06
2120,2022-09-18,5,7,687,1,110.3,0.06
2121,2022-12-22,26,36,494,3,110.3,0.06
2122,2023-09-30,30,35,559,2,110.3,0.06
2123,2024-01-13,54,15,256,2,110.3,0.06
2124,2024-10-06,13,40,960,4,110.3,0.06
2125,2024-07-19,83,3,686,1,110.3,0.06
2126,2023-10-03,29,29,103,3,110.3,0.06
2127,2024-03-02,3,30,121,3,110.3,0.06
2128,2023-09-04,90,39,419,1,110.3,0.06
2129,2024-03-19,58,18,350,3,110.3,0.06
2130,2023-11-17,76,11,657,1,110.3,0.06
2131,2022-07-07,2,43,42,2,110.3,0.06
2132,2024-09-11,75,49,367,2,110.3,0.06
2133,2023-07-02,28,38,29,3,110.3,0.06
2134,2023-12-26,82,40,966,2,110.3,0.06
2135,2024-07-14,77,1,892,2,110.3,0.06
2136,2024-05-25,86,29,785,4,110.3,0.06
2137,2023-09-10,76,10,977,1,110.3,0.06
2138,2023-02-18,2,28,14,1,110.3,0.06
2139,2024-06-21,7,31,920,3,110.3,0.06
2140,2022-06-12,26,19,953,1,110.3,0.06
2141,2022-09-27,90,3,818,4,110.3,0.06
2142,2023-09-24,88,36,825,3,110.3,0.06
2143,2024-06-24,76,43,485,3,110.3,0.06
2144,2022-07-24,16,15,189,1,110.3,0.06
2145,2023-08-05,23,33,872,2,110.3,0.06
2146,2024-04-20,40,41,295,2,110.3,0.06
2147,2023-08-19,60,43,183,2,110.3,0.06
2148,2022-09-07,73,45,864,2,110.3,0.06
2149,2024-05-24,32,26,548,4,110.3,0.06
2150,2022-07-15,15,16,882,3,110.3,0.06
2151,2023-11-21,13,36,37,2,110.3,0.06
2152,2024-12-29,5,33,14,4,110.3,0.06
2153,2023-10-01,75,20,923,3,110.3,0.06
2154,2023-11-03,74,13,635,1,110.3,0.06
2155,2024-08-01,52,33,595,1,110.3,0.06
2156,2022-07-18,77,5,159,4,110.3,0.06
2157,2023-05-07,41,37,494,3,110.3,0.06
2158,2024-06-14,53,14,329,2,110.3,0.06
2159,2022-05-22,50,27,614,3,110.3,0.06
2160,2022-06-14,15,23,849,2,110.3,0.06
2161,2022-11-10,7,14,83,4,110.3,0.06
2162,2022-01-21,40,40,556,2,110.3,0.06
2163,2024-09-10,28,4,580,4,110.3,0.06
2164,2022-11-01,32,39,560,3,110.3,0.06
2165,2023-01-06,99,19,569,3,110.3,0.06
2166,2024-05-02,15,47,587,2,110.3,0.06
2167,2023-01-19,100,4,22,3,110.3,0.06
2168,2023-03-21,85,30,132,2,110.3,0.06
2169,2023-03-01,70,19,465,3,110.3,0.06
2170,2022-06-10,65,31,456,1,110.3,0.06
2171,2023-09-21,4,31,302,2,110.3,0.06
2172,2024-06-13,11,9,955,4,110.3,0.06
2173,2023-05-05,26,13,930,1,110.3,0.06
2174,2024-10-13,61,14,267,4,110.3,0.06
2175,2022-11-23,37,46,799,3,110.3,0.06
2176,2023-08-21,23,10,395,1,110.3,0.06
2177,2024-10-11,93,48,120,3,110.3,0.06
2178,2022-10-16,85,31,246,2,110.3,0.06
2179,2023-08-16,91,37,568,4,110.3,0.06
2180,2023-07-27,40,23,38,3,110.3,0.06
2181,2022-01-28,77,27,245,4,110.3,0.06
